primary_order_id,date_id,distributor_id,sku_id,rep_id,qty_cases
2840,20230404,DIST008,SKU003,REP02,16
2841,20230404,DIST009,SKU002,REP01,39
2842,20230404,DIST009,SKU003,REP01,39
2843,20230404,DIST010,SKU002,REP02,45
2844,20230404,DIST010,SKU003,REP02,34
2845,20230404,DIST011,SKU001,REP04,43
2846,20230404,DIST011,SKU002,REP04,14
2847,20230404,DIST012,SKU001,REP04,38
2848,20230404,DIST012,SKU005,REP04,35
2849,20230404,DIST013,SKU004,REP03,32
2850,20230404,DIST014,SKU005,REP02,21
2851,20230404,DIST015,SKU003,REP04,12
2852,20230404,DIST015,SKU005,REP04,31
2853,20230404,DIST016,SKU001,REP03,22
2854,20230404,DIST016,SKU004,REP03,43
2855,20230404,DIST017,SKU005,REP02,38
2856,20230404,DIST018,SKU001,REP01,38
2857,20230404,DIST018,SKU002,REP01,37
2858,20230404,DIST019,SKU001,REP04,39
2859,20230404,DIST019,SKU002,REP04,43
2860,20230404,DIST020,SKU001,REP03,30
2861,20230404,DIST020,SKU002,REP03,47
2862,20230404,DIST020,SKU003,REP03,43
2863,20230405,DIST001,SKU004,REP01,41
2864,20230405,DIST002,SKU004,REP03,14
2865,20230405,DIST002,SKU005,REP03,27
2866,20230405,DIST003,SKU005,REP02,27
2867,20230405,DIST004,SKU002,REP01,13
2868,20230405,DIST004,SKU005,REP01,50
2869,20230405,DIST006,SKU001,REP04,19
2870,20230405,DIST007,SKU002,REP01,24
2871,20230405,DIST009,SKU001,REP01,40
2872,20230405,DIST009,SKU002,REP01,45
2873,20230405,DIST009,SKU003,REP01,39
2874,20230405,DIST010,SKU001,REP02,14
2875,20230405,DIST011,SKU002,REP04,48
2876,20230405,DIST011,SKU003,REP04,30
2877,20230405,DIST011,SKU004,REP04,22
2878,20230405,DIST011,SKU005,REP04,42
2879,20230405,DIST012,SKU002,REP04,10
2880,20230405,DIST012,SKU005,REP04,14
2881,20230405,DIST013,SKU001,REP03,46
2882,20230405,DIST014,SKU004,REP02,39
2883,20230405,DIST016,SKU003,REP03,17
2884,20230405,DIST017,SKU002,REP02,44
2885,20230405,DIST017,SKU005,REP02,27
2886,20230405,DIST018,SKU004,REP01,49
2887,20230405,DIST018,SKU005,REP01,36
2888,20230405,DIST019,SKU001,REP04,46
2889,20230405,DIST019,SKU004,REP04,10
2890,20230405,DIST019,SKU005,REP04,29
2891,20230406,DIST001,SKU004,REP01,46
2892,20230406,DIST002,SKU001,REP03,36
2893,20230406,DIST002,SKU004,REP03,38
2894,20230406,DIST003,SKU003,REP02,29
2895,20230406,DIST005,SKU002,REP01,29
2896,20230406,DIST006,SKU001,REP04,39
2897,20230406,DIST006,SKU003,REP04,30
2898,20230406,DIST008,SKU002,REP02,37
2899,20230406,DIST009,SKU001,REP01,42
2900,20230406,DIST010,SKU002,REP02,20
2901,20230406,DIST011,SKU001,REP04,16
2902,20230406,DIST011,SKU005,REP04,46
2903,20230406,DIST012,SKU001,REP04,33
2904,20230406,DIST012,SKU003,REP04,39
2905,20230406,DIST012,SKU004,REP04,39
2906,20230406,DIST013,SKU001,REP03,47
2907,20230406,DIST013,SKU004,REP03,38
2908,20230406,DIST017,SKU004,REP02,12
2909,20230406,DIST017,SKU005,REP02,13
2910,20230406,DIST018,SKU004,REP01,31
2911,20230406,DIST019,SKU004,REP04,42
2912,20230406,DIST020,SKU005,REP03,40
2913,20230407,DIST002,SKU003,REP03,23
2914,20230407,DIST003,SKU001,REP02,10
2915,20230407,DIST003,SKU004,REP02,15
2916,20230407,DIST004,SKU001,REP01,31
2917,20230407,DIST004,SKU003,REP01,38
2918,20230407,DIST004,SKU004,REP01,39
2919,20230407,DIST005,SKU001,REP01,12
2920,20230407,DIST005,SKU002,REP01,42
2921,20230407,DIST005,SKU004,REP01,29
2922,20230407,DIST006,SKU002,REP04,46
2923,20230407,DIST007,SKU005,REP01,15
2924,20230407,DIST010,SKU002,REP02,33
2925,20230407,DIST010,SKU003,REP02,36
2926,20230407,DIST011,SKU001,REP04,21
2927,20230407,DIST011,SKU002,REP04,15
2928,20230407,DIST011,SKU004,REP04,31
2929,20230407,DIST012,SKU003,REP04,45
2930,20230407,DIST013,SKU001,REP03,48
2931,20230407,DIST013,SKU003,REP03,47
2932,20230407,DIST014,SKU005,REP02,13
2933,20230407,DIST016,SKU001,REP03,12
2934,20230407,DIST017,SKU003,REP02,34
2935,20230407,DIST017,SKU005,REP02,44
2936,20230407,DIST018,SKU002,REP01,19
2937,20230407,DIST018,SKU003,REP01,49
2938,20230407,DIST019,SKU002,REP04,16
2939,20230407,DIST019,SKU003,REP04,15
2940,20230407,DIST020,SKU001,REP03,24
2941,20230407,DIST020,SKU004,REP03,38
2942,20230408,DIST001,SKU001,REP01,25
2943,20230408,DIST001,SKU002,REP01,11
2944,20230408,DIST001,SKU003,REP01,37
2945,20230408,DIST001,SKU004,REP01,12
2946,20230408,DIST002,SKU003,REP03,45
2947,20230408,DIST003,SKU005,REP02,48
2948,20230408,DIST005,SKU001,REP01,17
2949,20230408,DIST006,SKU001,REP04,10
2950,20230408,DIST006,SKU004,REP04,24
2951,20230408,DIST008,SKU002,REP02,39
2952,20230408,DIST009,SKU005,REP01,37
2953,20230408,DIST010,SKU002,REP02,36
2954,20230408,DIST010,SKU003,REP02,32
2955,20230408,DIST011,SKU005,REP04,25
2956,20230408,DIST012,SKU005,REP04,32
2957,20230408,DIST013,SKU001,REP03,29
2958,20230408,DIST014,SKU001,REP02,27
2959,20230408,DIST015,SKU004,REP04,16
2960,20230408,DIST015,SKU005,REP04,36
2961,20230408,DIST016,SKU005,REP03,10
2962,20230408,DIST017,SKU002,REP02,32
2963,20230408,DIST018,SKU001,REP01,45
2964,20230408,DIST018,SKU002,REP01,33
2965,20230408,DIST018,SKU004,REP01,43
2966,20230408,DIST019,SKU003,REP04,38
2967,20230408,DIST020,SKU003,REP03,27
2968,20230409,DIST001,SKU001,REP01,45
2969,20230409,DIST001,SKU003,REP01,36
2970,20230409,DIST001,SKU004,REP01,36
2971,20230409,DIST001,SKU005,REP01,15
2972,20230409,DIST002,SKU004,REP03,11
2973,20230409,DIST003,SKU002,REP02,35
2974,20230409,DIST004,SKU002,REP01,18
2975,20230409,DIST004,SKU003,REP01,34
2976,20230409,DIST004,SKU004,REP01,17
2977,20230409,DIST005,SKU002,REP01,14
2978,20230409,DIST005,SKU004,REP01,19
2979,20230409,DIST006,SKU003,REP04,46
2980,20230409,DIST006,SKU004,REP04,18
2981,20230409,DIST007,SKU002,REP01,25
2982,20230409,DIST007,SKU005,REP01,13
2983,20230409,DIST008,SKU004,REP02,12
2984,20230409,DIST009,SKU001,REP01,25
2985,20230409,DIST009,SKU005,REP01,42
2986,20230409,DIST010,SKU002,REP02,49
2987,20230409,DIST010,SKU005,REP02,34
2988,20230409,DIST011,SKU001,REP04,44
2989,20230409,DIST011,SKU002,REP04,41
2990,20230409,DIST012,SKU002,REP04,16
2991,20230409,DIST012,SKU003,REP04,35
2992,20230409,DIST012,SKU004,REP04,47
2993,20230409,DIST015,SKU003,REP04,42
2994,20230409,DIST016,SKU002,REP03,15
2995,20230409,DIST016,SKU003,REP03,30
2996,20230409,DIST016,SKU005,REP03,10
2997,20230409,DIST017,SKU004,REP02,32
2998,20230409,DIST017,SKU005,REP02,13
2999,20230409,DIST018,SKU001,REP01,47
3000,20230409,DIST019,SKU001,REP04,17
3001,20230409,DIST019,SKU002,REP04,23
3002,20230410,DIST001,SKU001,REP01,41
3003,20230410,DIST001,SKU005,REP01,26
3004,20230410,DIST002,SKU001,REP03,30
3005,20230410,DIST002,SKU004,REP03,43
3006,20230410,DIST003,SKU002,REP02,17
3007,20230410,DIST003,SKU005,REP02,12
3008,20230410,DIST006,SKU004,REP04,27
3009,20230410,DIST008,SKU002,REP02,47
3010,20230410,DIST008,SKU003,REP02,21
3011,20230410,DIST008,SKU005,REP02,14
3012,20230410,DIST009,SKU002,REP01,49
3013,20230410,DIST010,SKU001,REP02,45
3014,20230410,DIST010,SKU003,REP02,32
3015,20230410,DIST010,SKU004,REP02,24
3016,20230410,DIST011,SKU001,REP04,41
3017,20230410,DIST011,SKU002,REP04,22
3018,20230410,DIST012,SKU001,REP04,33
3019,20230410,DIST012,SKU005,REP04,14
3020,20230410,DIST013,SKU001,REP03,29
3021,20230410,DIST013,SKU004,REP03,44
3022,20230410,DIST014,SKU003,REP02,14
3023,20230410,DIST014,SKU004,REP02,15
3024,20230410,DIST016,SKU003,REP03,37
3025,20230410,DIST016,SKU005,REP03,30
3026,20230410,DIST017,SKU005,REP02,44
3027,20230410,DIST018,SKU002,REP01,35
3028,20230410,DIST018,SKU003,REP01,25
3029,20230410,DIST020,SKU005,REP03,27
3030,20230411,DIST001,SKU002,REP01,11
3031,20230411,DIST003,SKU001,REP02,37
3032,20230411,DIST004,SKU002,REP01,15
3033,20230411,DIST004,SKU004,REP01,18
3034,20230411,DIST005,SKU001,REP01,27
3035,20230411,DIST005,SKU002,REP01,39
3036,20230411,DIST005,SKU005,REP01,24
3037,20230411,DIST007,SKU001,REP01,42
3038,20230411,DIST007,SKU003,REP01,47
3039,20230411,DIST007,SKU004,REP01,19
3040,20230411,DIST008,SKU001,REP02,46
3041,20230411,DIST009,SKU003,REP01,19
3042,20230411,DIST009,SKU005,REP01,40
3043,20230411,DIST010,SKU001,REP02,44
3044,20230411,DIST011,SKU002,REP04,10
3045,20230411,DIST012,SKU002,REP04,37
3046,20230411,DIST012,SKU005,REP04,29
3047,20230411,DIST013,SKU001,REP03,46
3048,20230411,DIST014,SKU002,REP02,34
3049,20230411,DIST014,SKU005,REP02,32
3050,20230411,DIST016,SKU002,REP03,21
3051,20230411,DIST016,SKU003,REP03,48
3052,20230411,DIST017,SKU005,REP02,15
3053,20230411,DIST019,SKU004,REP04,37
3054,20230411,DIST020,SKU001,REP03,12
3055,20230411,DIST020,SKU002,REP03,29
3056,20230411,DIST020,SKU003,REP03,19
3057,20230411,DIST020,SKU004,REP03,49
3058,20230412,DIST002,SKU001,REP03,21
3059,20230412,DIST002,SKU003,REP03,39
3060,20230412,DIST002,SKU004,REP03,39
3061,20230412,DIST002,SKU005,REP03,24
3062,20230412,DIST003,SKU003,REP02,30
3063,20230412,DIST004,SKU003,REP01,45
3064,20230412,DIST004,SKU004,REP01,40
3065,20230412,DIST005,SKU002,REP01,47
3066,20230412,DIST006,SKU002,REP04,44
3067,20230412,DIST007,SKU001,REP01,11
3068,20230412,DIST007,SKU002,REP01,18
3069,20230412,DIST007,SKU004,REP01,19
3070,20230412,DIST007,SKU005,REP01,46
3071,20230412,DIST008,SKU003,REP02,15
3072,20230412,DIST009,SKU002,REP01,12
3073,20230412,DIST009,SKU003,REP01,14
3074,20230412,DIST009,SKU004,REP01,39
3075,20230412,DIST009,SKU005,REP01,46
3076,20230412,DIST010,SKU001,REP02,26
3077,20230412,DIST010,SKU003,REP02,14
3078,20230412,DIST010,SKU005,REP02,36
3079,20230412,DIST011,SKU001,REP04,31
3080,20230412,DIST011,SKU004,REP04,24
3081,20230412,DIST011,SKU005,REP04,15
3082,20230412,DIST012,SKU005,REP04,20
3083,20230412,DIST013,SKU004,REP03,49
3084,20230412,DIST013,SKU005,REP03,49
3085,20230412,DIST014,SKU002,REP02,36
3086,20230412,DIST014,SKU003,REP02,35
3087,20230412,DIST014,SKU004,REP02,13
3088,20230412,DIST015,SKU005,REP04,24
3089,20230412,DIST016,SKU003,REP03,32
3090,20230412,DIST018,SKU002,REP01,23
3091,20230412,DIST018,SKU005,REP01,41
3092,20230412,DIST019,SKU003,REP04,37
3093,20230412,DIST020,SKU004,REP03,29
3094,20230412,DIST020,SKU005,REP03,14
3095,20230413,DIST001,SKU002,REP01,49
3096,20230413,DIST001,SKU004,REP01,35
3097,20230413,DIST002,SKU001,REP03,46
3098,20230413,DIST003,SKU003,REP02,49
3099,20230413,DIST004,SKU001,REP01,29
3100,20230413,DIST004,SKU004,REP01,45
3101,20230413,DIST004,SKU005,REP01,28
3102,20230413,DIST006,SKU003,REP04,10
3103,20230413,DIST007,SKU004,REP01,36
3104,20230413,DIST008,SKU001,REP02,26
3105,20230413,DIST008,SKU003,REP02,27
3106,20230413,DIST009,SKU002,REP01,49
3107,20230413,DIST009,SKU003,REP01,45
3108,20230413,DIST009,SKU004,REP01,49
3109,20230413,DIST010,SKU002,REP02,29
3110,20230413,DIST011,SKU001,REP04,27
3111,20230413,DIST011,SKU003,REP04,35
3112,20230413,DIST012,SKU002,REP04,39
3113,20230413,DIST014,SKU002,REP02,22
3114,20230413,DIST014,SKU003,REP02,31
3115,20230413,DIST015,SKU002,REP04,35
3116,20230413,DIST016,SKU004,REP03,12
3117,20230413,DIST017,SKU002,REP02,29
3118,20230413,DIST017,SKU004,REP02,16
3119,20230413,DIST017,SKU005,REP02,33
3120,20230413,DIST018,SKU001,REP01,35
3121,20230413,DIST018,SKU002,REP01,31
3122,20230413,DIST018,SKU003,REP01,23
3123,20230413,DIST019,SKU001,REP04,35
3124,20230413,DIST020,SKU003,REP03,48
3125,20230414,DIST001,SKU002,REP01,49
3126,20230414,DIST001,SKU004,REP01,20
3127,20230414,DIST002,SKU001,REP03,28
3128,20230414,DIST002,SKU004,REP03,31
3129,20230414,DIST003,SKU002,REP02,36
3130,20230414,DIST003,SKU004,REP02,27
3131,20230414,DIST003,SKU005,REP02,19
3132,20230414,DIST004,SKU002,REP01,15
3133,20230414,DIST005,SKU003,REP01,40
3134,20230414,DIST005,SKU004,REP01,45
3135,20230414,DIST005,SKU005,REP01,19
3136,20230414,DIST006,SKU002,REP04,32
3137,20230414,DIST010,SKU002,REP02,47
3138,20230414,DIST010,SKU004,REP02,19
3139,20230414,DIST010,SKU005,REP02,41
3140,20230414,DIST011,SKU002,REP04,42
3141,20230414,DIST012,SKU002,REP04,38
3142,20230414,DIST013,SKU005,REP03,37
3143,20230414,DIST014,SKU001,REP02,49
3144,20230414,DIST014,SKU002,REP02,36
3145,20230414,DIST014,SKU003,REP02,31
3146,20230414,DIST015,SKU001,REP04,12
3147,20230414,DIST015,SKU003,REP04,24
3148,20230414,DIST016,SKU001,REP03,19
3149,20230414,DIST016,SKU003,REP03,49
3150,20230414,DIST017,SKU001,REP02,40
3151,20230414,DIST017,SKU003,REP02,22
3152,20230414,DIST018,SKU003,REP01,44
3153,20230414,DIST019,SKU002,REP04,26
3154,20230414,DIST020,SKU003,REP03,27
3155,20230414,DIST020,SKU004,REP03,46
3156,20230414,DIST020,SKU005,REP03,31
3157,20230415,DIST002,SKU001,REP03,49
3158,20230415,DIST003,SKU005,REP02,41
3159,20230415,DIST005,SKU003,REP01,24
3160,20230415,DIST007,SKU005,REP01,21
3161,20230415,DIST008,SKU001,REP02,47
3162,20230415,DIST008,SKU002,REP02,42
3163,20230415,DIST009,SKU001,REP01,37
3164,20230415,DIST009,SKU004,REP01,48
3165,20230415,DIST009,SKU005,REP01,24
3166,20230415,DIST010,SKU001,REP02,33
3167,20230415,DIST012,SKU003,REP04,15
3168,20230415,DIST013,SKU004,REP03,44
3169,20230415,DIST014,SKU001,REP02,13
3170,20230415,DIST014,SKU003,REP02,16
3171,20230415,DIST014,SKU004,REP02,48
3172,20230415,DIST015,SKU001,REP04,27
3173,20230415,DIST015,SKU002,REP04,40
3174,20230415,DIST016,SKU001,REP03,25
3175,20230415,DIST016,SKU002,REP03,11
3176,20230415,DIST016,SKU005,REP03,19
3177,20230415,DIST017,SKU001,REP02,12
3178,20230415,DIST017,SKU002,REP02,47
3179,20230415,DIST019,SKU001,REP04,44
3180,20230415,DIST019,SKU005,REP04,11
3181,20230415,DIST020,SKU001,REP03,20
3182,20230415,DIST020,SKU002,REP03,11
3183,20230415,DIST020,SKU005,REP03,19
3184,20230416,DIST001,SKU001,REP01,23
3185,20230416,DIST002,SKU005,REP03,40
3186,20230416,DIST003,SKU001,REP02,34
3187,20230416,DIST003,SKU004,REP02,15
3188,20230416,DIST004,SKU004,REP01,47
3189,20230416,DIST004,SKU005,REP01,36
3190,20230416,DIST005,SKU001,REP01,41
3191,20230416,DIST005,SKU004,REP01,32
3192,20230416,DIST005,SKU005,REP01,41
3193,20230416,DIST006,SKU003,REP04,26
3194,20230416,DIST007,SKU002,REP01,20
3195,20230416,DIST007,SKU004,REP01,27
3196,20230416,DIST007,SKU005,REP01,32
3197,20230416,DIST008,SKU001,REP02,31
3198,20230416,DIST008,SKU003,REP02,21
3199,20230416,DIST008,SKU004,REP02,35
3200,20230416,DIST009,SKU002,REP01,17
3201,20230416,DIST009,SKU003,REP01,46
3202,20230416,DIST010,SKU001,REP02,46
3203,20230416,DIST010,SKU002,REP02,46
3204,20230416,DIST010,SKU004,REP02,40
3205,20230416,DIST012,SKU001,REP04,22
3206,20230416,DIST012,SKU003,REP04,21
3207,20230416,DIST012,SKU004,REP04,48
3208,20230416,DIST013,SKU005,REP03,19
3209,20230416,DIST014,SKU001,REP02,44
3210,20230416,DIST014,SKU004,REP02,26
3211,20230416,DIST016,SKU001,REP03,39
3212,20230416,DIST017,SKU003,REP02,25
3213,20230416,DIST017,SKU004,REP02,47
3214,20230416,DIST019,SKU003,REP04,48
3215,20230416,DIST019,SKU005,REP04,42
3216,20230416,DIST020,SKU005,REP03,21
3217,20230417,DIST002,SKU001,REP03,38
3218,20230417,DIST002,SKU004,REP03,26
3219,20230417,DIST003,SKU004,REP02,12
3220,20230417,DIST004,SKU004,REP01,39
3221,20230417,DIST005,SKU002,REP01,39
3222,20230417,DIST006,SKU002,REP04,34
3223,20230417,DIST007,SKU002,REP01,18
3224,20230417,DIST008,SKU001,REP02,31
3225,20230417,DIST009,SKU002,REP01,12
3226,20230417,DIST010,SKU003,REP02,13
3227,20230417,DIST010,SKU004,REP02,27
3228,20230417,DIST010,SKU005,REP02,44
3229,20230417,DIST011,SKU001,REP04,35
3230,20230417,DIST011,SKU002,REP04,11
3231,20230417,DIST012,SKU003,REP04,36
3232,20230417,DIST012,SKU005,REP04,35
3233,20230417,DIST014,SKU002,REP02,45
3234,20230417,DIST014,SKU003,REP02,45
3235,20230417,DIST015,SKU001,REP04,32
3236,20230417,DIST015,SKU002,REP04,30
3237,20230417,DIST015,SKU003,REP04,27
3238,20230417,DIST015,SKU004,REP04,29
3239,20230417,DIST016,SKU001,REP03,40
3240,20230417,DIST016,SKU003,REP03,36
3241,20230417,DIST016,SKU005,REP03,46
3242,20230417,DIST017,SKU001,REP02,17
3243,20230417,DIST017,SKU002,REP02,41
3244,20230417,DIST017,SKU004,REP02,46
3245,20230417,DIST019,SKU002,REP04,18
3246,20230417,DIST019,SKU004,REP04,43
3247,20230417,DIST020,SKU002,REP03,23
3248,20230417,DIST020,SKU005,REP03,20
3249,20230418,DIST001,SKU001,REP01,32
3250,20230418,DIST001,SKU003,REP01,32
3251,20230418,DIST001,SKU005,REP01,29
3252,20230418,DIST003,SKU004,REP02,13
3253,20230418,DIST004,SKU001,REP01,37
3254,20230418,DIST004,SKU003,REP01,48
3255,20230418,DIST005,SKU001,REP01,34
3256,20230418,DIST006,SKU001,REP04,31
3257,20230418,DIST007,SKU001,REP01,31
3258,20230418,DIST007,SKU002,REP01,11
3259,20230418,DIST007,SKU004,REP01,13
3260,20230418,DIST009,SKU002,REP01,40
3261,20230418,DIST009,SKU005,REP01,19
3262,20230418,DIST010,SKU001,REP02,37
3263,20230418,DIST012,SKU001,REP04,43
3264,20230418,DIST012,SKU003,REP04,23
3265,20230418,DIST013,SKU004,REP03,19
3266,20230418,DIST014,SKU001,REP02,48
3267,20230418,DIST016,SKU002,REP03,23
3268,20230418,DIST016,SKU003,REP03,29
3269,20230418,DIST017,SKU004,REP02,43
3270,20230418,DIST017,SKU005,REP02,35
3271,20230418,DIST018,SKU001,REP01,18
3272,20230418,DIST020,SKU004,REP03,15
3273,20230418,DIST020,SKU005,REP03,13
3274,20230419,DIST002,SKU003,REP03,18
3275,20230419,DIST002,SKU004,REP03,34
3276,20230419,DIST003,SKU001,REP02,23
3277,20230419,DIST003,SKU002,REP02,24
3278,20230419,DIST003,SKU003,REP02,21
3279,20230419,DIST004,SKU003,REP01,43
3280,20230419,DIST005,SKU003,REP01,13
3281,20230419,DIST006,SKU001,REP04,12
3282,20230419,DIST006,SKU004,REP04,33
3283,20230419,DIST008,SKU002,REP02,17
3284,20230419,DIST008,SKU003,REP02,45
3285,20230419,DIST009,SKU002,REP01,31
3286,20230419,DIST009,SKU004,REP01,11
3287,20230419,DIST010,SKU003,REP02,31
3288,20230419,DIST010,SKU005,REP02,10
3289,20230419,DIST011,SKU002,REP04,47
3290,20230419,DIST011,SKU004,REP04,40
3291,20230419,DIST011,SKU005,REP04,19
3292,20230419,DIST012,SKU002,REP04,18
3293,20230419,DIST012,SKU005,REP04,44
3294,20230419,DIST014,SKU002,REP02,36
3295,20230419,DIST014,SKU004,REP02,29
3296,20230419,DIST014,SKU005,REP02,10
3297,20230419,DIST015,SKU004,REP04,38
3298,20230419,DIST015,SKU005,REP04,21
3299,20230419,DIST016,SKU004,REP03,26
3300,20230419,DIST016,SKU005,REP03,16
3301,20230419,DIST017,SKU005,REP02,41
3302,20230419,DIST018,SKU005,REP01,19
3303,20230419,DIST019,SKU003,REP04,16
3304,20230419,DIST019,SKU005,REP04,30
3305,20230420,DIST001,SKU002,REP01,23
3306,20230420,DIST002,SKU002,REP03,19
3307,20230420,DIST002,SKU005,REP03,32
3308,20230420,DIST004,SKU001,REP01,22
3309,20230420,DIST004,SKU004,REP01,16
3310,20230420,DIST005,SKU004,REP01,15
3311,20230420,DIST005,SKU005,REP01,40
3312,20230420,DIST006,SKU001,REP04,32
3313,20230420,DIST006,SKU003,REP04,29
3314,20230420,DIST007,SKU001,REP01,37
3315,20230420,DIST007,SKU002,REP01,44
3316,20230420,DIST007,SKU003,REP01,39
3317,20230420,DIST007,SKU004,REP01,36
3318,20230420,DIST007,SKU005,REP01,34
3319,20230420,DIST008,SKU002,REP02,13
3320,20230420,DIST008,SKU003,REP02,18
3321,20230420,DIST009,SKU002,REP01,26
3322,20230420,DIST009,SKU003,REP01,46
3323,20230420,DIST010,SKU001,REP02,14
3324,20230420,DIST010,SKU004,REP02,24
3325,20230420,DIST011,SKU002,REP04,18
3326,20230420,DIST011,SKU003,REP04,29
3327,20230420,DIST011,SKU004,REP04,12
3328,20230420,DIST012,SKU004,REP04,38
3329,20230420,DIST012,SKU005,REP04,29
3330,20230420,DIST013,SKU003,REP03,31
3331,20230420,DIST014,SKU005,REP02,44
3332,20230420,DIST015,SKU002,REP04,45
3333,20230420,DIST015,SKU003,REP04,23
3334,20230420,DIST015,SKU005,REP04,50
3335,20230420,DIST016,SKU001,REP03,24
3336,20230420,DIST017,SKU002,REP02,41
3337,20230420,DIST017,SKU003,REP02,19
3338,20230420,DIST020,SKU002,REP03,32
3339,20230420,DIST020,SKU003,REP03,29
3340,20230421,DIST001,SKU005,REP01,37
3341,20230421,DIST002,SKU002,REP03,49
3342,20230421,DIST002,SKU003,REP03,22
3343,20230421,DIST004,SKU001,REP01,47
3344,20230421,DIST004,SKU002,REP01,40
3345,20230421,DIST004,SKU004,REP01,46
3346,20230421,DIST004,SKU005,REP01,37
3347,20230421,DIST005,SKU002,REP01,38
3348,20230421,DIST005,SKU003,REP01,27
3349,20230421,DIST005,SKU005,REP01,16
3350,20230421,DIST006,SKU001,REP04,12
3351,20230421,DIST006,SKU002,REP04,13
3352,20230421,DIST008,SKU001,REP02,13
3353,20230421,DIST008,SKU002,REP02,48
3354,20230421,DIST008,SKU004,REP02,32
3355,20230421,DIST009,SKU004,REP01,11
3356,20230421,DIST009,SKU005,REP01,46
3357,20230421,DIST010,SKU002,REP02,10
3358,20230421,DIST010,SKU004,REP02,29
3359,20230421,DIST012,SKU001,REP04,47
3360,20230421,DIST012,SKU003,REP04,48
3361,20230421,DIST013,SKU004,REP03,50
3362,20230421,DIST013,SKU005,REP03,28
3363,20230421,DIST014,SKU005,REP02,19
3364,20230421,DIST016,SKU002,REP03,27
3365,20230421,DIST016,SKU003,REP03,16
3366,20230421,DIST016,SKU004,REP03,10
3367,20230421,DIST017,SKU003,REP02,22
3368,20230421,DIST017,SKU004,REP02,41
3369,20230421,DIST020,SKU001,REP03,41
3370,20230421,DIST020,SKU005,REP03,25
3371,20230422,DIST001,SKU003,REP01,36
3372,20230422,DIST001,SKU004,REP01,26
3373,20230422,DIST001,SKU005,REP01,42
3374,20230422,DIST002,SKU003,REP03,31
3375,20230422,DIST002,SKU005,REP03,29
3376,20230422,DIST003,SKU002,REP02,19
3377,20230422,DIST003,SKU003,REP02,18
3378,20230422,DIST004,SKU002,REP01,47
3379,20230422,DIST004,SKU004,REP01,28
3380,20230422,DIST005,SKU001,REP01,50
3381,20230422,DIST005,SKU005,REP01,12
3382,20230422,DIST006,SKU001,REP04,21
3383,20230422,DIST006,SKU002,REP04,17
3384,20230422,DIST008,SKU002,REP02,24
3385,20230422,DIST008,SKU004,REP02,39
3386,20230422,DIST010,SKU001,REP02,19
3387,20230422,DIST010,SKU002,REP02,33
3388,20230422,DIST010,SKU003,REP02,44
3389,20230422,DIST010,SKU005,REP02,50
3390,20230422,DIST011,SKU003,REP04,42
3391,20230422,DIST011,SKU004,REP04,19
3392,20230422,DIST012,SKU003,REP04,35
3393,20230422,DIST012,SKU004,REP04,14
3394,20230422,DIST013,SKU003,REP03,31
3395,20230422,DIST013,SKU004,REP03,45
3396,20230422,DIST015,SKU001,REP04,49
3397,20230422,DIST015,SKU004,REP04,25
3398,20230422,DIST015,SKU005,REP04,11
3399,20230422,DIST016,SKU001,REP03,19
3400,20230422,DIST016,SKU002,REP03,39
3401,20230422,DIST016,SKU005,REP03,19
3402,20230422,DIST017,SKU001,REP02,30
3403,20230422,DIST017,SKU005,REP02,40
3404,20230422,DIST018,SKU001,REP01,21
3405,20230422,DIST019,SKU003,REP04,21
3406,20230422,DIST019,SKU004,REP04,13
3407,20230422,DIST020,SKU001,REP03,43
3408,20230423,DIST001,SKU005,REP01,21
3409,20230423,DIST002,SKU004,REP03,44
3410,20230423,DIST003,SKU003,REP02,39
3411,20230423,DIST004,SKU002,REP01,26
3412,20230423,DIST004,SKU004,REP01,35
3413,20230423,DIST004,SKU005,REP01,20
3414,20230423,DIST005,SKU002,REP01,50
3415,20230423,DIST005,SKU003,REP01,36
3416,20230423,DIST006,SKU005,REP04,47
3417,20230423,DIST007,SKU002,REP01,48
3418,20230423,DIST007,SKU004,REP01,31
3419,20230423,DIST008,SKU005,REP02,45
3420,20230423,DIST009,SKU001,REP01,44
3421,20230423,DIST009,SKU002,REP01,47
3422,20230423,DIST009,SKU004,REP01,24
3423,20230423,DIST010,SKU002,REP02,47
3424,20230423,DIST010,SKU004,REP02,26
3425,20230423,DIST010,SKU005,REP02,18
3426,20230423,DIST011,SKU003,REP04,33
3427,20230423,DIST011,SKU004,REP04,23
3428,20230423,DIST011,SKU005,REP04,17
3429,20230423,DIST012,SKU001,REP04,16
3430,20230423,DIST012,SKU002,REP04,14
3431,20230423,DIST014,SKU001,REP02,20
3432,20230423,DIST015,SKU002,REP04,46
3433,20230423,DIST015,SKU005,REP04,24
3434,20230423,DIST017,SKU003,REP02,39
3435,20230423,DIST018,SKU005,REP01,42
3436,20230423,DIST019,SKU002,REP04,13
3437,20230423,DIST019,SKU004,REP04,22
3438,20230423,DIST019,SKU005,REP04,20
3439,20230423,DIST020,SKU002,REP03,40
3440,20230423,DIST020,SKU003,REP03,45
3441,20230424,DIST001,SKU002,REP01,14
3442,20230424,DIST001,SKU004,REP01,37
3443,20230424,DIST001,SKU005,REP01,35
3444,20230424,DIST002,SKU001,REP03,28
3445,20230424,DIST002,SKU004,REP03,19
3446,20230424,DIST003,SKU003,REP02,35
